#,Name,G,T%,MSh,7M,FG,A,B,St,2Min,TF,RC,Partido,Jornada,Fecha,Temporada,Link,S,S%,GKGA,S 7M,S% 7M,S FSh,S% FG
27,Tobias Reichmann,9,82.0,1.0,3.0,6.0,0,0.0,0.0,0,1.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
33,Ymir Örn Gislason,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
42,Jon Lindenchrone Andersen,1,50.0,0.0,0.0,1.0,0,0.0,0.0,1,0.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
50,Lion Zacharias,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
80,Jannik Kohlbacher,4,80.0,1.0,0.0,4.0,1,0.0,0.0,0,1.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
1,Mikael Appelgren,0,,,,,1,,,0,,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,19.0,40.0,29.0,1.0,33.0,18.0,40.0
29,David Späth,0,,,,,0,,,0,,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,1.0,100.0,0.0,1.0,100.0,0.0,0.0
35,Joel Birlehm,0,,,,,0,,,0,,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Noah Beyer,4,67.0,0.0,2.0,2.0,0,0.0,0.0,0,1.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
3,Isak Persson,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
6,Antoni Andrzej Doniecki,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
8,Tim Nothdurft,3,75.0,1.0,0.0,3.0,1,0.0,0.0,0,1.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
9,Grega Krecic,4,67.0,0.0,0.0,4.0,1,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
11,Djibril M'Bengue,2,40.0,1.0,0.0,2.0,1,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
14,Frederik Ladefoged,4,67.0,0.0,0.0,4.0,1,1.0,0.0,1,0.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
15,Mads Kjeldgaard Andersen,4,40.0,2.0,0.0,4.0,0,0.0,1.0,0,2.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
18,Yannick Fraatz,2,50.0,0.0,0.0,2.0,0,0.0,0.0,0,1.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
19,Tomas Babak,1,25.0,0.0,0.0,1.0,3,0.0,0.0,0,2.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
39,Lukas Stutzke,4,40.0,1.0,0.0,4.0,4,0.0,1.0,1,3.0,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,,,,,,,
1,Christopher Rudeck,0,,,,,0,,,0,,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,7.0,22.0,25.0,1.0,20.0,6.0,22.0
12,Peter Johannesson,0,,,,,0,,,0,,0,Rhein-Neckar Löwen vs Bergischer HC,20,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c431bde-3961-11ef-82af-2d4c63b0970e,0.0,0.0,10.0,0.0,0.0,0.0,0.0
6,Casper Mortensen,9,75.0,0.0,3.0,6.0,0,0.0,0.0,0,1.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
7,Leif Tissier,3,75.0,0.0,0.0,3.0,3,0.0,0.0,0,3.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
13,Niklas Weller,3,100.0,0.0,0.0,3.0,1,1.0,0.0,1,1.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
18,Dino Corak,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
21,Frederik Bo Andersen,2,50.0,0.0,0.0,2.0,0,1.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
24,Alexander Hartwig,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
25,Tomislav Severec,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
26,Martin Risom Christensen,1,50.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
27,Thies Bergemann,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
43,Zoran Ilic,7,64.0,1.0,0.0,7.0,3,0.0,0.0,0,2.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
55,Azat Valiullin,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
77,Dani Baijens,3,38.0,3.0,0.0,3.0,3,0.0,0.0,0,3.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
1,Johannes Bitter,0,,,,,0,,,0,,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,15.0,35.0,28.0,1.0,50.0,14.0,34.0
12,Jens Vortmann,0,,,,,0,,,0,,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Sven Ehrig,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
4,Domagoj Duvnjak,0,0.0,0.0,0.0,0.0,3,0.0,1.0,0,1.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
6,Harald Reinkind,1,100.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
11,Petter Øverby,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
13,Steffen Weinhold,1,50.0,0.0,0.0,1.0,0,0.0,0.0,1,0.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
17,Patrick Wiencek,2,67.0,0.0,0.0,2.0,0,2.0,0.0,2,1.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
18,Niclas Ekberg,7,70.0,1.0,1.0,6.0,0,0.0,1.0,0,1.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
21,Eric Johansson,5,62.0,1.0,0.0,5.0,2,0.0,0.0,0,2.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
23,Rune Dahmke,4,50.0,1.0,0.0,4.0,1,0.0,0.0,0,1.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
24,Ben Janos Szilagyi,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
49,Karl Erik Edvin Wallinius,1,25.0,1.0,0.0,1.0,0,0.0,0.0,0,0.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
53,Nikola Bilyk,2,100.0,0.0,0.0,2.0,2,0.0,0.0,1,1.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
61,Hendrik Pekeler,1,50.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
71,Elias Ellefsen á Skipagøtu,4,40.0,1.0,0.0,4.0,2,0.0,0.0,0,2.0,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,,,,,,,
16,Tomas Mrkva,0,,,,,0,,,0,,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,6.0,32.0,13.0,0.0,0.0,6.0,35.0
34,Samir Bellahcene,0,,,,,0,,,0,,0,Handball Sport Verein Hamburg vs THW Kiel,25,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f3ad4f1-3961-11ef-acd7-2d4c63b0970e,5.0,26.0,14.0,0.0,0.0,5.0,28.0
4,Andri Mar Runarsson,3,75.0,1.0,0.0,3.0,1,0.0,0.0,0,2.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
5,Simon Ernst,0,0.0,0.0,0.0,0.0,0,1.0,0.0,3,0.0,1,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
7,Luca Witzke,7,88.0,0.0,0.0,7.0,6,0.0,0.0,0,4.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
8,Lucas Krzikalla,3,60.0,0.0,0.0,3.0,0,0.0,0.0,0,1.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
11,Lukas Binder,6,67.0,0.0,2.0,4.0,0,0.0,1.0,0,1.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
13,Matej Klima,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,3.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
14,Marko Mamic,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
18,Staffan Peter,1,25.0,1.0,0.0,1.0,0,0.0,0.0,0,1.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
24,Moritz Preuss,1,50.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
27,Oskar Sunnefeldt,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
28,Maciej Gebala,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
29,Moritz Strosack,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
32,Franz Semper,5,100.0,0.0,0.0,5.0,4,0.0,1.0,0,2.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
1,Domenico Ebner,0,,,,,0,,,0,,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,14.0,35.0,26.0,0.0,0.0,14.0,36.0
12,Kristian Sæverås,0,,,,,0,,,0,,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Branko Vujovic,4,36.0,2.0,0.0,4.0,0,0.0,1.0,0,3.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
4,Adam Nyfjäll,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
19,Marius Steinhauser,4,80.0,0.0,1.0,3.0,0,0.0,1.0,0,1.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
22,Marian Michalczik,0,0.0,0.0,0.0,0.0,5,0.0,0.0,2,4.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
23,Uladzislau Kulesh,8,73.0,0.0,0.0,8.0,1,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
25,Tilen Strmljan,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
26,Jonathan Edvardsson,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
28,Maximilian Gerbl,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
31,Leonard Zink,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
42,Martin Hanne,4,57.0,1.0,0.0,4.0,1,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
44,Ilija Brozovic,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
54,Justus Fischer,4,67.0,0.0,0.0,4.0,0,0.0,0.0,0,3.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
56,Hannes Feise,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
74,Vincent Büchner,2,67.0,0.0,0.0,2.0,0,0.0,0.0,0,1.0,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,,,,,,,
21,Dario Quenstedt,0,,,,,0,,,0,,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,11.0,30.0,26.0,0.0,0.0,11.0,31.0
27,Lasse Andresen,0,,,,,0,,,0,,0,SC DHfK Leipzig vs TSV Hannover-Burgdorf,21,"Apr 12, 2024",2023_24,https://www.daikin-hbl.de/en/match/9c7b5896-3961-11ef-8428-2d4c63b0970e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Mathias Mark Pedersen,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
5,Rasmus Meyer Ejlersen,1,50.0,0.0,0.0,1.0,0,0.0,0.0,1,0.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
8,Erik Schmidt,1,100.0,0.0,0.0,1.0,0,0.0,0.0,1,0.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
9,Ole Klimpke,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
14,Vladimir Vranjes,4,80.0,0.0,0.0,4.0,0,0.0,0.0,2,0.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
18,Lukas Becher,6,75.0,2.0,4.0,2.0,0,0.0,1.0,0,1.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
23,Magnus Fredriksen,1,50.0,0.0,0.0,1.0,1,0.0,0.0,0,3.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
28,Wagner Hendrik,4,57.0,1.0,0.0,4.0,2,0.0,0.0,0,0.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
33,Emil Mellegard,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
42,Nemanja Zelenovic,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
44,Lenny Rubin,5,50.0,2.0,0.0,5.0,2,0.0,1.0,0,2.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
46,Julian Fuchs,1,100.0,0.0,0.0,1.0,1,0.0,1.0,0,2.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
75,Domen Novak,1,25.0,1.0,0.0,1.0,0,0.0,1.0,0,1.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
77,Stefan Cavor,6,60.0,0.0,0.0,6.0,2,0.0,1.0,0,5.0,0,HSG Wetzlar vs Rhein-Neckar Löwen,28,"Apr 7, 2024",2023_24,https://www.daikin-hbl.de/en/match/a1b9fc24-3961-11ef-be37-2d4c63b0970e,,,,,,,
