Fecha,Equipo local,Equipo visitante,Equipo,Tipo,Link,jugadores_#,jugadores_G,jugadores_T%,jugadores_MSh,jugadores_7M,jugadores_FG,jugadores_A,jugadores_B,jugadores_St,jugadores_2Min,jugadores_TF,jugadores_RC,porteros_#,porteros_S,porteros_S%,porteros_GKGA,porteros_S 7M,porteros_S% 7M,porteros_S FSh,porteros_S% FG,porteros_G,porteros_A,porteros_2Min,porteros_RC,id_partido,goles_local,goles_visitante,victoria_local
2024-11-03,SC Magdeburg,TBV Lemgo Lippe,SC Magdeburg,local,https://www.daikin-hbl.de/en/match/0f641381-4374-11ef-bdd3-7918dca9e88f,268.0,29.0,591.0,10.0,4.0,25.0,13.0,0.0,1.0,2.0,6.0,0.0,81.0,15.0,37.0,27.0,0.0,0.0,15.0,38.0,1.0,0.0,0.0,0.0,690,29.0,27.0,1.0
2024-11-03,SG Flensburg-Handewitt,SC DHfK Leipzig,SG Flensburg-Handewitt,local,https://www.daikin-hbl.de/en/match/0eded525-4374-11ef-8955-5794564ebf37,354.0,35.0,631.0,20.0,6.0,29.0,9.0,1.0,2.0,1.0,9.0,0.0,21.0,16.0,69.0,29.0,1.0,100.0,15.0,66.0,0.0,0.0,0.0,0.0,691,35.0,26.0,1.0
2024-11-03,Füchse Berlin,THW Kiel,THW Kiel,visitante,https://www.daikin-hbl.de/en/match/0e94229d-4374-11ef-ad4f-83f49a1f38a7,496.0,26.0,663.0,21.0,0.0,26.0,12.0,0.0,2.0,1.0,8.0,0.0,49.0,8.0,38.0,33.0,0.0,0.0,8.0,41.0,0.0,0.0,0.0,0.0,692,35.0,29.0,
2024-11-03,VfL Gummersbach,Handball Sport Verein Hamburg,VfL Gummersbach,local,https://www.daikin-hbl.de/en/match/0ee5b149-4374-11ef-93e0-69b2abf9ec8c,238.0,33.0,649.0,15.0,3.0,30.0,16.0,4.0,3.0,4.0,9.0,0.0,17.0,11.0,59.0,29.0,1.0,50.0,10.0,62.0,0.0,0.0,0.0,0.0,693,33.0,29.0,1.0
2024-11-03,Füchse Berlin,THW Kiel,Füchse Berlin,local,https://www.daikin-hbl.de/en/match/0e94229d-4374-11ef-ad4f-83f49a1f38a7,347.0,35.0,607.0,9.0,3.0,32.0,12.0,1.0,2.0,3.0,8.0,0.0,97.0,9.0,26.0,25.0,0.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,692,35.0,29.0,1.0
2024-11-03,SG Flensburg-Handewitt,SC DHfK Leipzig,SC DHfK Leipzig,visitante,https://www.daikin-hbl.de/en/match/0eded525-4374-11ef-8955-5794564ebf37,221.0,29.0,525.0,25.0,0.0,29.0,16.0,1.0,0.0,2.0,10.0,0.0,13.0,11.0,47.0,35.0,0.0,0.0,11.0,54.0,0.0,0.0,0.0,0.0,691,35.0,26.0,
2024-11-03,VfL Gummersbach,Handball Sport Verein Hamburg,Handball Sport Verein Hamburg,visitante,https://www.daikin-hbl.de/en/match/0ee5b149-4374-11ef-93e0-69b2abf9ec8c,320.0,29.0,484.0,21.0,2.0,27.0,10.0,3.0,2.0,6.0,5.0,1.0,28.0,7.0,35.0,31.0,0.0,0.0,7.0,38.0,0.0,0.0,0.0,0.0,693,33.0,29.0,
2024-11-16,SG BBM Bietigheim,TSV Hannover-Burgdorf,TSV Hannover-Burgdorf,visitante,https://www.daikin-hbl.de/en/match/130d5450-4374-11ef-bcda-ab427ab4a2e7,507.0,28.0,447.0,14.0,2.0,26.0,9.0,2.0,4.0,4.0,10.0,0.0,43.0,5.0,16.0,26.0,1.0,25.0,4.0,15.0,0.0,1.0,0.0,0.0,694,28.0,28.0,
2024-11-16,SG BBM Bietigheim,TSV Hannover-Burgdorf,SG BBM Bietigheim,local,https://www.daikin-hbl.de/en/match/130d5450-4374-11ef-bcda-ab427ab4a2e7,310.0,28.0,813.0,12.0,3.0,25.0,12.0,0.0,3.0,2.0,16.0,0.0,110.0,8.0,28.0,27.0,2.0,50.0,6.0,24.0,0.0,0.0,0.0,0.0,694,28.0,28.0,
2024-11-16,TBV Lemgo Lippe,ThSV Eisenach,ThSV Eisenach,visitante,https://www.daikin-hbl.de/en/match/11c298b3-4374-11ef-afbe-9b8402172e5b,426.0,28.0,587.0,9.0,3.0,25.0,9.0,0.0,1.0,7.0,13.0,1.0,13.0,9.0,52.0,30.0,0.0,0.0,9.0,56.0,0.0,0.0,0.0,0.0,695,31.0,28.0,
2024-11-16,TBV Lemgo Lippe,ThSV Eisenach,TBV Lemgo Lippe,local,https://www.daikin-hbl.de/en/match/11c298b3-4374-11ef-afbe-9b8402172e5b,285.0,31.0,542.0,14.0,3.0,28.0,10.0,0.0,3.0,3.0,6.0,1.0,100.0,9.0,28.0,28.0,2.0,40.0,7.0,26.0,0.0,0.0,0.0,0.0,695,31.0,28.0,1.0
2024-11-16,MT Melsungen,SC Magdeburg,SC Magdeburg,visitante,https://www.daikin-hbl.de/en/match/11097052-4374-11ef-b447-d524ca4a3a0a,254.0,23.0,536.0,26.0,4.0,19.0,6.0,1.0,0.0,1.0,6.0,0.0,81.0,12.0,54.0,31.0,0.0,0.0,12.0,57.0,0.0,1.0,0.0,0.0,696,31.0,23.0,
2024-11-16,MT Melsungen,SC Magdeburg,MT Melsungen,local,https://www.daikin-hbl.de/en/match/11097052-4374-11ef-b447-d524ca4a3a0a,330.0,31.0,705.0,17.0,2.0,29.0,12.0,0.0,3.0,1.0,7.0,0.0,17.0,21.0,98.0,23.0,1.0,50.0,20.0,51.0,0.0,0.0,0.0,0.0,696,31.0,23.0,1.0
2024-11-17,SC DHfK Leipzig,FRISCH AUF! Göppingen,SC DHfK Leipzig,local,https://www.daikin-hbl.de/en/match/1148d2fc-4374-11ef-b769-317a3b084821,287.0,26.0,482.0,22.0,3.0,23.0,9.0,3.0,4.0,1.0,5.0,0.0,13.0,8.0,49.0,25.0,0.0,0.0,8.0,56.0,1.0,0.0,0.0,0.0,697,26.0,25.0,1.0
2024-11-17,HC Erlangen,HSG Wetzlar,HC Erlangen,local,https://www.daikin-hbl.de/en/match/11a48b9c-4374-11ef-8f98-6d329d100150,498.0,22.0,410.0,19.0,1.0,21.0,6.0,1.0,3.0,6.0,5.0,0.0,118.0,9.0,57.0,24.0,1.0,50.0,8.0,54.0,0.0,0.0,0.0,0.0,698,22.0,25.0,0.0
2024-11-17,SC DHfK Leipzig,FRISCH AUF! Göppingen,FRISCH AUF! Göppingen,visitante,https://www.daikin-hbl.de/en/match/1148d2fc-4374-11ef-b769-317a3b084821,319.0,25.0,591.0,15.0,4.0,21.0,7.0,1.0,2.0,2.0,9.0,0.0,28.0,16.0,39.0,26.0,0.0,0.0,16.0,41.0,0.0,0.0,0.0,0.0,697,26.0,25.0,
2024-11-17,1. VfL Potsdam,Rhein-Neckar Löwen,Rhein-Neckar Löwen,visitante,https://www.daikin-hbl.de/en/match/138cd736-4374-11ef-bc8f-6183ba11cf3e,264.0,25.0,589.0,19.0,2.0,23.0,12.0,4.0,3.0,1.0,6.0,0.0,30.0,15.0,45.0,18.0,2.0,40.0,13.0,46.0,0.0,0.0,0.0,0.0,699,18.0,25.0,
2024-11-17,THW Kiel,SG Flensburg-Handewitt,THW Kiel,local,https://www.daikin-hbl.de/en/match/150a2a56-4374-11ef-8cfe-353fd643d992,472.0,33.0,740.0,23.0,2.0,31.0,14.0,0.0,1.0,3.0,6.0,0.0,49.0,12.0,52.0,33.0,0.0,0.0,12.0,61.0,0.0,0.0,0.0,0.0,700,33.0,37.0,0.0
2024-11-17,THW Kiel,SG Flensburg-Handewitt,SG Flensburg-Handewitt,visitante,https://www.daikin-hbl.de/en/match/150a2a56-4374-11ef-8cfe-353fd643d992,335.0,37.0,603.0,16.0,3.0,34.0,14.0,4.0,1.0,2.0,3.0,0.0,21.0,17.0,68.0,33.0,0.0,0.0,17.0,71.0,0.0,0.0,0.0,0.0,700,33.0,37.0,
2024-11-17,1. VfL Potsdam,Rhein-Neckar Löwen,1. VfL Potsdam,local,https://www.daikin-hbl.de/en/match/138cd736-4374-11ef-bc8f-6183ba11cf3e,267.0,18.0,470.0,24.0,3.0,15.0,7.0,1.0,2.0,3.0,7.0,0.0,78.0,11.0,59.0,25.0,1.0,100.0,10.0,55.0,0.0,0.0,0.0,0.0,699,18.0,25.0,0.0
2024-11-17,HC Erlangen,HSG Wetzlar,HSG Wetzlar,visitante,https://www.daikin-hbl.de/en/match/11a48b9c-4374-11ef-8f98-6d329d100150,418.0,25.0,710.0,13.0,1.0,24.0,9.0,1.0,1.0,2.0,10.0,0.0,23.0,16.0,52.0,22.0,3.0,75.0,13.0,48.0,0.0,0.0,0.0,0.0,698,22.0,25.0,
2024-11-18,Handball Sport Verein Hamburg,Füchse Berlin,Füchse Berlin,visitante,https://www.daikin-hbl.de/en/match/13f3c7a1-4374-11ef-a4b1-3d5bd3859f5f,326.0,29.0,509.0,16.0,5.0,24.0,9.0,4.0,1.0,2.0,8.0,0.0,97.0,15.0,34.0,29.0,0.0,0.0,15.0,35.0,0.0,1.0,0.0,0.0,701,29.0,29.0,
2024-11-18,Handball Sport Verein Hamburg,Füchse Berlin,Handball Sport Verein Hamburg,local,https://www.daikin-hbl.de/en/match/13f3c7a1-4374-11ef-a4b1-3d5bd3859f5f,333.0,29.0,403.0,25.0,1.0,28.0,13.0,0.0,1.0,4.0,5.0,0.0,28.0,12.0,59.0,29.0,0.0,0.0,12.0,67.0,0.0,0.0,0.0,0.0,701,29.0,29.0,
2024-11-21,SG BBM Bietigheim,SC DHfK Leipzig,SC DHfK Leipzig,visitante,https://www.daikin-hbl.de/en/match/17a33595-4374-11ef-a2e9-a94a7d17ff09,287.0,29.0,547.0,23.0,2.0,27.0,13.0,1.0,2.0,2.0,9.0,0.0,13.0,15.0,80.0,28.0,1.0,33.0,14.0,80.0,0.0,0.0,0.0,0.0,702,28.0,29.0,
2024-11-21,SG BBM Bietigheim,SC DHfK Leipzig,SG BBM Bietigheim,local,https://www.daikin-hbl.de/en/match/17a33595-4374-11ef-a2e9-a94a7d17ff09,310.0,28.0,634.0,21.0,2.0,26.0,11.0,0.0,2.0,1.0,9.0,0.0,110.0,14.0,64.0,29.0,2.0,100.0,12.0,61.0,0.0,0.0,0.0,0.0,702,28.0,29.0,0.0
2024-11-22,ThSV Eisenach,MT Melsungen,MT Melsungen,visitante,https://www.daikin-hbl.de/en/match/19b757c8-4374-11ef-a46f-61f1a2da2d15,330.0,31.0,742.0,12.0,3.0,28.0,14.0,3.0,1.0,4.0,6.0,0.0,17.0,7.0,40.0,29.0,2.0,150.0,5.0,32.0,0.0,0.0,0.0,0.0,703,32.0,31.0,
2024-11-22,ThSV Eisenach,MT Melsungen,ThSV Eisenach,local,https://www.daikin-hbl.de/en/match/19b757c8-4374-11ef-a46f-61f1a2da2d15,411.0,32.0,704.0,10.0,1.0,31.0,6.0,0.0,3.0,7.0,8.0,1.0,13.0,10.0,45.0,31.0,2.0,50.0,8.0,47.0,0.0,0.0,0.0,0.0,703,32.0,31.0,1.0
2024-11-22,VfL Gummersbach,THW Kiel,THW Kiel,visitante,https://www.daikin-hbl.de/en/match/1966a04a-4374-11ef-b8e9-a9aa3fcccc63,401.0,30.0,569.0,22.0,1.0,29.0,14.0,0.0,1.0,4.0,5.0,0.0,49.0,9.0,56.0,21.0,0.0,0.0,9.0,62.0,0.0,1.0,0.0,0.0,704,22.0,30.0,
2024-11-22,VfL Gummersbach,THW Kiel,VfL Gummersbach,local,https://www.daikin-hbl.de/en/match/1966a04a-4374-11ef-b8e9-a9aa3fcccc63,238.0,22.0,466.0,16.0,3.0,19.0,9.0,3.0,2.0,2.0,17.0,0.0,17.0,15.0,35.0,28.0,1.0,50.0,14.0,34.0,2.0,1.0,0.0,0.0,704,22.0,30.0,0.0
2024-11-23,FRISCH AUF! Göppingen,Rhein-Neckar Löwen,Rhein-Neckar Löwen,visitante,https://www.daikin-hbl.de/en/match/1607040a-4374-11ef-8e38-ab427ab4a2e7,264.0,35.0,691.0,4.0,2.0,33.0,9.0,0.0,3.0,2.0,11.0,0.0,30.0,13.0,32.0,29.0,1.0,20.0,12.0,33.0,1.0,0.0,0.0,0.0,705,30.0,35.0,
2024-11-23,FRISCH AUF! Göppingen,Rhein-Neckar Löwen,FRISCH AUF! Göppingen,local,https://www.daikin-hbl.de/en/match/1607040a-4374-11ef-8e38-ab427ab4a2e7,242.0,30.0,423.0,21.0,5.0,25.0,10.0,0.0,2.0,5.0,7.0,0.0,28.0,2.0,8.0,32.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,705,30.0,35.0,0.0
2024-11-23,TSV Hannover-Burgdorf,SC Magdeburg,SC Magdeburg,visitante,https://www.daikin-hbl.de/en/match/15a5383f-4374-11ef-9dbe-51b481149a34,254.0,27.0,505.0,17.0,4.0,23.0,6.0,3.0,1.0,2.0,10.0,0.0,81.0,8.0,43.0,27.0,1.0,33.0,7.0,42.0,0.0,0.0,0.0,0.0,706,28.0,27.0,
2024-11-23,SG Flensburg-Handewitt,TBV Lemgo Lippe,SG Flensburg-Handewitt,local,https://www.daikin-hbl.de/en/match/17d04aa5-4374-11ef-82b0-25f90c98ea3f,335.0,36.0,498.0,10.0,4.0,32.0,12.0,0.0,3.0,1.0,8.0,0.0,21.0,14.0,61.0,27.0,1.0,20.0,13.0,68.0,0.0,1.0,0.0,0.0,707,36.0,27.0,1.0
2024-11-23,SG Flensburg-Handewitt,TBV Lemgo Lippe,TBV Lemgo Lippe,visitante,https://www.daikin-hbl.de/en/match/17d04aa5-4374-11ef-82b0-25f90c98ea3f,252.0,27.0,544.0,20.0,5.0,22.0,9.0,1.0,1.0,4.0,10.0,0.0,100.0,7.0,31.0,32.0,0.0,0.0,7.0,34.0,0.0,0.0,0.0,0.0,707,36.0,27.0,
2024-11-23,TSV Hannover-Burgdorf,SC Magdeburg,TSV Hannover-Burgdorf,local,https://www.daikin-hbl.de/en/match/15a5383f-4374-11ef-9dbe-51b481149a34,507.0,28.0,568.0,19.0,2.0,26.0,15.0,2.0,5.0,0.0,5.0,0.0,51.0,11.0,62.0,27.0,1.0,25.0,10.0,70.0,0.0,0.0,0.0,0.0,706,28.0,27.0,1.0
2024-11-24,Handball Sport Verein Hamburg,HC Erlangen,HC Erlangen,visitante,https://www.daikin-hbl.de/en/match/1ae00f7e-4374-11ef-b04c-ab427ab4a2e7,476.0,27.0,514.0,19.0,3.0,24.0,12.0,2.0,0.0,4.0,9.0,1.0,118.0,6.0,39.0,26.0,1.0,33.0,5.0,37.0,0.0,0.0,0.0,0.0,708,28.0,27.0,
2024-11-24,Handball Sport Verein Hamburg,HC Erlangen,Handball Sport Verein Hamburg,local,https://www.daikin-hbl.de/en/match/1ae00f7e-4374-11ef-b04c-ab427ab4a2e7,317.0,28.0,656.0,10.0,2.0,26.0,11.0,3.0,0.0,3.0,12.0,0.0,28.0,14.0,34.0,27.0,3.0,50.0,11.0,31.0,0.0,0.0,0.0,0.0,708,28.0,27.0,1.0
2024-11-24,Füchse Berlin,TVB Stuttgart,TVB Stuttgart,visitante,https://www.daikin-hbl.de/en/match/170b0466-4374-11ef-94a9-2f970b50aee5,208.0,29.0,554.0,19.0,3.0,26.0,13.0,2.0,3.0,3.0,10.0,0.0,46.0,10.0,42.0,33.0,0.0,0.0,10.0,45.0,0.0,0.0,0.0,0.0,709,33.0,29.0,
2024-11-24,Füchse Berlin,TVB Stuttgart,Füchse Berlin,local,https://www.daikin-hbl.de/en/match/170b0466-4374-11ef-94a9-2f970b50aee5,326.0,33.0,863.0,17.0,3.0,30.0,12.0,4.0,2.0,1.0,9.0,0.0,97.0,11.0,49.0,29.0,0.0,0.0,11.0,53.0,0.0,1.0,0.0,0.0,709,33.0,29.0,1.0
2024-11-25,HSG Wetzlar,1. VfL Potsdam,1. VfL Potsdam,visitante,https://www.daikin-hbl.de/en/match/18aea51d-4374-11ef-ac10-d3dcc24ad385,267.0,18.0,405.0,16.0,5.0,13.0,5.0,1.0,0.0,1.0,17.0,0.0,78.0,13.0,34.0,26.0,1.0,50.0,12.0,33.0,0.0,0.0,0.0,0.0,710,26.0,18.0,
2024-11-25,HSG Wetzlar,1. VfL Potsdam,HSG Wetzlar,local,https://www.daikin-hbl.de/en/match/18aea51d-4374-11ef-ac10-d3dcc24ad385,404.0,26.0,605.0,18.0,2.0,24.0,5.0,1.0,1.0,3.0,9.0,0.0,23.0,9.0,69.0,16.0,1.0,33.0,8.0,42.0,0.0,0.0,0.0,0.0,710,26.0,18.0,1.0
2024-11-28,TVB Stuttgart,Handball Sport Verein Hamburg,Handball Sport Verein Hamburg,visitante,https://www.daikin-hbl.de/en/match/1eef4dbb-4374-11ef-b4db-1977999b1d03,311.0,28.0,580.0,14.0,1.0,27.0,9.0,1.0,0.0,4.0,4.0,0.0,28.0,10.0,54.0,25.0,2.0,67.0,8.0,50.0,0.0,0.0,0.0,0.0,711,27.0,28.0,
2024-11-28,TVB Stuttgart,Handball Sport Verein Hamburg,TVB Stuttgart,local,https://www.daikin-hbl.de/en/match/1eef4dbb-4374-11ef-b4db-1977999b1d03,208.0,27.0,602.0,15.0,1.0,26.0,9.0,0.0,1.0,3.0,7.0,0.0,31.0,11.0,61.0,28.0,0.0,0.0,11.0,62.0,0.0,0.0,0.0,0.0,711,27.0,28.0,0.0
2024-11-28,SC DHfK Leipzig,ThSV Eisenach,ThSV Eisenach,visitante,https://www.daikin-hbl.de/en/match/1bc10b10-4374-11ef-8dc1-cfea0d84054b,411.0,36.0,655.0,14.0,7.0,29.0,13.0,1.0,2.0,4.0,6.0,0.0,13.0,12.0,59.0,29.0,1.0,50.0,11.0,58.0,0.0,0.0,0.0,0.0,712,31.0,36.0,
2024-11-28,SC DHfK Leipzig,ThSV Eisenach,SC DHfK Leipzig,local,https://www.daikin-hbl.de/en/match/1bc10b10-4374-11ef-8dc1-cfea0d84054b,287.0,31.0,695.0,19.0,2.0,29.0,16.0,1.0,2.0,3.0,5.0,0.0,13.0,10.0,43.0,35.0,1.0,33.0,9.0,52.0,0.0,2.0,0.0,0.0,712,31.0,36.0,0.0
2024-11-29,MT Melsungen,SG Flensburg-Handewitt,MT Melsungen,local,https://www.daikin-hbl.de/en/match/1c3aab9f-4374-11ef-bbb3-d1bd3164a0d6,372.0,33.0,469.0,16.0,3.0,30.0,14.0,2.0,1.0,4.0,7.0,0.0,17.0,17.0,141.0,23.0,1.0,100.0,16.0,43.0,0.0,1.0,0.0,0.0,713,33.0,24.0,1.0
2024-11-29,HC Erlangen,FRISCH AUF! Göppingen,FRISCH AUF! Göppingen,visitante,https://www.daikin-hbl.de/en/match/1dd7abb4-4374-11ef-b310-2173466ff27a,319.0,24.0,445.0,23.0,2.0,22.0,6.0,0.0,1.0,3.0,8.0,0.0,28.0,9.0,24.0,28.0,2.0,40.0,7.0,22.0,0.0,0.0,0.0,0.0,714,28.0,24.0,
2024-11-29,HC Erlangen,FRISCH AUF! Göppingen,HC Erlangen,local,https://www.daikin-hbl.de/en/match/1dd7abb4-4374-11ef-b310-2173466ff27a,555.0,28.0,664.0,11.0,3.0,25.0,11.0,5.0,3.0,3.0,6.0,0.0,97.0,15.0,39.0,24.0,1.0,50.0,14.0,39.0,0.0,0.0,0.0,0.0,714,28.0,24.0,1.0
2024-11-29,MT Melsungen,SG Flensburg-Handewitt,SG Flensburg-Handewitt,visitante,https://www.daikin-hbl.de/en/match/1c3aab9f-4374-11ef-bbb3-d1bd3164a0d6,345.0,24.0,477.0,23.0,2.0,22.0,8.0,1.0,0.0,3.0,8.0,0.0,21.0,12.0,48.0,32.0,3.0,60.0,9.0,44.0,0.0,0.0,0.0,0.0,713,33.0,24.0,
2024-11-30,THW Kiel,HSG Wetzlar,HSG Wetzlar,visitante,https://www.daikin-hbl.de/en/match/206630b4-4374-11ef-8628-1977999b1d03,387.0,24.0,518.0,21.0,2.0,22.0,10.0,0.0,2.0,2.0,15.0,0.0,23.0,9.0,35.0,33.0,0.0,0.0,9.0,37.0,0.0,0.0,0.0,0.0,715,35.0,24.0,
2024-11-30,THW Kiel,HSG Wetzlar,THW Kiel,local,https://www.daikin-hbl.de/en/match/206630b4-4374-11ef-8628-1977999b1d03,355.0,35.0,798.0,13.0,2.0,33.0,9.0,3.0,6.0,3.0,7.0,0.0,49.0,17.0,41.0,24.0,2.0,50.0,15.0,41.0,0.0,1.0,0.0,0.0,715,35.0,24.0,1.0
2024-12-01,1. VfL Potsdam,Füchse Berlin,Füchse Berlin,visitante,https://www.daikin-hbl.de/en/match/1fd6c212-4374-11ef-be50-19579898073d,290.0,36.0,828.0,12.0,5.0,31.0,11.0,2.0,7.0,4.0,5.0,0.0,97.0,11.0,55.0,26.0,1.0,25.0,10.0,64.0,0.0,1.0,0.0,0.0,716,26.0,36.0,
2024-12-01,1. VfL Potsdam,Füchse Berlin,1. VfL Potsdam,local,https://www.daikin-hbl.de/en/match/1fd6c212-4374-11ef-be50-19579898073d,248.0,26.0,381.0,17.0,4.0,22.0,12.0,0.0,2.0,4.0,13.0,0.0,78.0,8.0,37.0,36.0,0.0,0.0,8.0,42.0,0.0,0.0,0.0,0.0,716,26.0,36.0,0.0
2024-12-01,TBV Lemgo Lippe,TSV Hannover-Burgdorf,TSV Hannover-Burgdorf,visitante,https://www.daikin-hbl.de/en/match/1e3cc584-4374-11ef-b995-2173466ff27a,585.0,31.0,749.0,14.0,4.0,27.0,7.0,0.0,2.0,6.0,7.0,0.0,51.0,13.0,65.0,22.0,1.0,20.0,12.0,76.0,0.0,0.0,0.0,0.0,717,22.0,31.0,
2024-12-01,TBV Lemgo Lippe,TSV Hannover-Burgdorf,TBV Lemgo Lippe,local,https://www.daikin-hbl.de/en/match/1e3cc584-4374-11ef-b995-2173466ff27a,308.0,22.0,492.0,18.0,6.0,16.0,6.0,1.0,0.0,4.0,12.0,1.0,100.0,8.0,42.0,30.0,0.0,0.0,8.0,48.0,0.0,0.0,0.0,0.0,717,22.0,31.0,0.0
2024-12-01,SC Magdeburg,SG BBM Bietigheim,SG BBM Bietigheim,visitante,https://www.daikin-hbl.de/en/match/1cf8c956-4374-11ef-8ea4-cfea0d84054b,310.0,26.0,538.0,27.0,2.0,24.0,11.0,0.0,5.0,5.0,9.0,0.0,110.0,8.0,38.0,34.0,3.0,83.0,5.0,29.0,0.0,0.0,0.0,0.0,718,35.0,26.0,
2024-12-01,SC Magdeburg,SG BBM Bietigheim,SC Magdeburg,local,https://www.daikin-hbl.de/en/match/1cf8c956-4374-11ef-8ea4-cfea0d84054b,254.0,35.0,697.0,13.0,5.0,30.0,11.0,5.0,4.0,1.0,10.0,0.0,81.0,16.0,69.0,26.0,0.0,0.0,16.0,71.0,0.0,1.0,0.0,0.0,718,35.0,26.0,1.0
2024-12-05,HC Erlangen,SG BBM Bietigheim,HC Erlangen,local,https://www.daikin-hbl.de/en/match/292bf98a-4374-11ef-8b5a-c3a959da14d6,476.0,25.0,526.0,20.0,1.0,24.0,13.0,2.0,2.0,1.0,8.0,0.0,97.0,10.0,52.0,25.0,1.0,33.0,9.0,54.0,0.0,0.0,0.0,0.0,719,25.0,25.0,
2024-12-05,TVB Stuttgart,FRISCH AUF! Göppingen,TVB Stuttgart,local,https://www.daikin-hbl.de/en/match/2c2240cf-4374-11ef-b20e-3d5bd3859f5f,208.0,29.0,525.0,19.0,4.0,25.0,9.0,2.0,4.0,1.0,7.0,0.0,46.0,15.0,37.0,26.0,2.0,67.0,13.0,34.0,1.0,1.0,0.0,0.0,720,29.0,26.0,1.0
2024-12-05,HC Erlangen,SG BBM Bietigheim,SG BBM Bietigheim,visitante,https://www.daikin-hbl.de/en/match/292bf98a-4374-11ef-8b5a-c3a959da14d6,303.0,25.0,533.0,14.0,3.0,22.0,6.0,3.0,0.0,1.0,12.0,0.0,122.0,14.0,36.0,25.0,0.0,0.0,14.0,37.0,0.0,0.0,0.0,0.0,719,25.0,25.0,
2024-12-05,TVB Stuttgart,FRISCH AUF! Göppingen,FRISCH AUF! Göppingen,visitante,https://www.daikin-hbl.de/en/match/2c2240cf-4374-11ef-b20e-3d5bd3859f5f,301.0,26.0,492.0,24.0,1.0,25.0,11.0,0.0,1.0,3.0,7.0,0.0,28.0,15.0,69.0,29.0,0.0,0.0,15.0,75.0,0.0,0.0,0.0,0.0,720,29.0,26.0,
2024-12-06,TSV Hannover-Burgdorf,Rhein-Neckar Löwen,Rhein-Neckar Löwen,visitante,https://www.daikin-hbl.de/en/match/2199c536-4374-11ef-8661-19579898073d,287.0,30.0,579.0,21.0,6.0,24.0,10.0,0.0,2.0,4.0,8.0,0.0,30.0,14.0,56.0,33.0,1.0,50.0,13.0,59.0,0.0,0.0,0.0,0.0,721,35.0,30.0,
2024-12-06,TSV Hannover-Burgdorf,Rhein-Neckar Löwen,TSV Hannover-Burgdorf,local,https://www.daikin-hbl.de/en/match/2199c536-4374-11ef-8661-19579898073d,507.0,35.0,597.0,18.0,2.0,33.0,15.0,3.0,2.0,1.0,7.0,0.0,51.0,13.0,62.0,30.0,0.0,0.0,13.0,76.0,0.0,0.0,0.0,0.0,721,35.0,30.0,1.0
2024-12-06,SG Flensburg-Handewitt,1. VfL Potsdam,1. VfL Potsdam,visitante,https://www.daikin-hbl.de/en/match/242c2363-4374-11ef-9366-2f970b50aee5,250.0,22.0,423.0,32.0,2.0,20.0,7.0,1.0,1.0,4.0,10.0,0.0,78.0,7.0,30.0,38.0,0.0,0.0,7.0,33.0,0.0,0.0,0.0,0.0,722,39.0,22.0,
2024-12-06,SG Flensburg-Handewitt,1. VfL Potsdam,SG Flensburg-Handewitt,local,https://www.daikin-hbl.de/en/match/242c2363-4374-11ef-9366-2f970b50aee5,369.0,39.0,817.0,16.0,4.0,35.0,16.0,4.0,2.0,1.0,5.0,0.0,21.0,12.0,35.0,22.0,1.0,33.0,11.0,35.0,0.0,1.0,0.0,0.0,722,39.0,22.0,1.0
2024-12-07,HSG Wetzlar,MT Melsungen,MT Melsungen,visitante,https://www.daikin-hbl.de/en/match/25b25c67-4374-11ef-8f1d-6183ba11cf3e,350.0,29.0,588.0,15.0,0.0,29.0,9.0,2.0,1.0,5.0,7.0,1.0,17.0,11.0,56.0,26.0,2.0,125.0,9.0,52.0,0.0,1.0,0.0,0.0,723,27.0,29.0,
2024-12-07,HSG Wetzlar,MT Melsungen,HSG Wetzlar,local,https://www.daikin-hbl.de/en/match/25b25c67-4374-11ef-8f1d-6183ba11cf3e,374.0,27.0,600.0,18.0,3.0,24.0,6.0,3.0,1.0,4.0,6.0,0.0,23.0,8.0,29.0,28.0,1.0,100.0,7.0,26.0,0.0,1.0,0.0,0.0,723,27.0,29.0,0.0
2024-12-08,Füchse Berlin,SC Magdeburg,Füchse Berlin,local,https://www.daikin-hbl.de/en/match/23bdf90f-4374-11ef-8120-c97a01904945,336.0,31.0,702.0,12.0,0.0,31.0,11.0,1.0,3.0,4.0,8.0,0.0,97.0,8.0,48.0,30.0,2.0,33.0,6.0,56.0,0.0,0.0,0.0,0.0,724,31.0,31.0,
2024-12-08,Füchse Berlin,SC Magdeburg,SC Magdeburg,visitante,https://www.daikin-hbl.de/en/match/23bdf90f-4374-11ef-8120-c97a01904945,274.0,31.0,704.0,11.0,6.0,25.0,11.0,1.0,2.0,3.0,11.0,1.0,81.0,6.0,20.0,31.0,1.0,100.0,5.0,17.0,0.0,0.0,0.0,0.0,724,31.0,31.0,
2024-12-08,FRISCH AUF! Göppingen,TBV Lemgo Lippe,FRISCH AUF! Göppingen,local,https://www.daikin-hbl.de/en/match/21fb91ce-4374-11ef-8d21-458910a58a50,301.0,28.0,561.0,16.0,3.0,25.0,9.0,0.0,2.0,1.0,9.0,0.0,28.0,15.0,43.0,22.0,1.0,25.0,14.0,45.0,1.0,0.0,0.0,0.0,725,28.0,22.0,1.0
